# DipoleMomentWriter[version=1](center=False, density='comp')
#            time            norm                    dmx                    dmy                    dmz
# Start; Time = 0.00000000
        238.12631046       2.04281037e-14    -3.290575965713e-02    -3.319622857035e-02    -4.935339766291e-03
        238.95313793       2.93098879e-14    -2.910159339633e-02    -2.935848177937e-02    -4.364775411020e-03
        239.77996540       1.86517468e-14    -2.488766036226e-02    -2.510735108282e-02    -3.732752566464e-03
        240.60679286      -2.84217094e-14    -2.033213851344e-02    -2.051161626783e-02    -3.049496840461e-03
        241.43362033       8.88178420e-15    -1.550808838407e-02    -1.564498279788e-02    -2.325966152227e-03
        242.26044780       6.03961325e-14    -1.049253489085e-02    -1.058515551078e-02    -1.573713011439e-03
        243.08727526       4.44089210e-14    -5.364977548503e-03    -5.412335685676e-03    -8.046610775807e-04
        243.91410273      -1.77635684e-14    -2.056752061890e-04    -2.074906407614e-04    -3.084789973684e-05
        244.74093020      -7.72715225e-14     4.905482718598e-03     4.948784997808e-03     7.357443807479e-04
        245.56775766      -3.01980663e-14     9.889710871512e-03     9.977010416648e-03     1.483299213461e-03
        246.39458513       3.64153152e-14     1.467049900381e-02     1.479999999032e-02     2.200341281366e-03
        247.22141260      -4.44089210e-15     1.917517394668e-02     1.934443904290e-02     2.875970768599e-03
        248.04824007      -5.77315973e-14     2.333616852977e-02     2.354216396856e-02     3.500053672539e-03
        248.87506753      -1.24344979e-14     2.709189006794e-02     2.733103838672e-02     4.063352070673e-03
        249.70189500       6.03961325e-14     3.038754526916e-02     3.065578532905e-02     4.557647844578e-03
        250.52872247      -3.73034936e-14     3.317598649737e-02     3.346884097013e-02     4.975869602973e-03
        251.35554993       2.66453526e-14     3.541841032667e-02     3.573105935277e-02     5.312197444596e-03
        252.18237740       5.24025268e-14     3.708491445451e-02     3.741227421891e-02     5.562146504104e-03
        253.00920487      -3.81916720e-14     3.815504161338e-02     3.849184771879e-02     5.722648519438e-03
        253.83603233       3.46389584e-14     3.861819172072e-02     3.895908619651e-02     5.792113641803e-03
        254.66285980       1.77635684e-15     3.847355215617e-02     3.881316985509e-02     5.770419996225e-03
        255.48968727      -9.76996262e-15     3.772960415068e-02     3.806265479110e-02     5.658839630854e-03
        256.31651473      -4.70734562e-14     3.640377546918e-02     3.672512261237e-02     5.459986433564e-03
        257.14334220      -4.79616347e-14     3.452233233028e-02     3.482707139841e-02     5.177799918258e-03
        257.97016967       7.10542736e-15     3.211994846589e-02     3.240348095520e-02     4.817480591868e-03
        258.79699713       5.32907052e-15     2.923894707197e-02     2.949704807865e-02     4.385376262178e-03
        259.62382460      -8.26005930e-14     2.592876900440e-02     2.615765005683e-02     3.888902270916e-03
        260.45065207       6.03961325e-14     2.224544554409e-02     2.244181277665e-02     3.336462412307e-03
        261.27747954      -2.66453526e-14     1.825045722337e-02     1.841155947686e-02     2.737277793585e-03
        262.10430700      -4.97379915e-14     1.400933957159e-02     1.413300419019e-02     2.101177695423e-03
        262.93113447       2.04281037e-14     9.590681085356e-03     9.675340866465e-03     1.438449299584e-03
        263.75796194       2.93098879e-14     5.065239351289e-03     5.109951690159e-03     7.597051196768e-04
        264.58478940       4.44089210e-15     5.048163563188e-04     5.092724643561e-04     7.571430927555e-05
        265.41161687      -4.44089210e-15    -4.018808791791e-03    -4.054284087161e-03    -6.027574087710e-04
        266.23844434      -3.73034936e-14    -8.434805107306e-03    -8.509261734417e-03    -1.265086514479e-03
        267.06527180       5.50670620e-14    -1.267441015218e-02    -1.278629105340e-02    -1.900959740212e-03
        267.89209927      -3.99680289e-14    -1.667221250710e-02    -1.681938321994e-02    -2.500566410063e-03
        268.71892674       4.44089210e-14    -2.036731942733e-02    -2.054710797223e-02    -3.054773586484e-03
        269.54575420       3.99680289e-14    -2.370434840959e-02    -2.391359393002e-02    -3.555274772566e-03
        270.37258167      -4.97379915e-14    -2.663415455599e-02    -2.686926237772e-02    -3.994699016886e-03
        271.19940914      -6.03961325e-14    -2.911428797433e-02    -2.937128870278e-02    -4.366679513552e-03
        272.02623660       5.32907052e-14    -3.110954100636e-02    -3.138415445885e-02    -4.665935675320e-03
        272.85306407      -8.26005930e-14    -3.259265934134e-02    -3.288036475286e-02    -4.888379785029e-03
        273.67989154      -6.12843110e-14    -3.354472054387e-02    -3.384083011260e-02    -5.031173786023e-03
        274.50671901       2.57571742e-14    -3.395506084467e-02    -3.425479263309e-02    -5.092718280665e-03
        275.33354647       2.48689958e-14    -3.382125997022e-02    -3.411981067497e-02    -5.072650263415e-03
        276.16037394      -8.88178420e-15    -3.314938701050e-02    -3.344200690077e-02    -4.971880002600e-03
        276.98720141      -2.57571742e-14    -3.195416232574e-02    -3.223623161176e-02    -4.792615320412e-03
        277.81402887      -6.83897383e-14    -3.025875382673e-02    -3.052585722810e-02    -4.538331033871e-03
        278.64085634       8.26005930e-14    -2.809421384929e-02    -2.834221019587e-02    -4.213684502830e-03
        279.46768381       3.55271368e-14    -2.549870173222e-02    -2.572378669851e-02    -3.824399013766e-03
        280.29451127      -1.24344979e-14    -2.251663221234e-02    -2.271539353671e-02    -3.377136073311e-03
        281.12133874       2.22044605e-14    -1.919780699336e-02    -1.936727203038e-02    -2.879365145887e-03
        281.94816621       2.48689958e-14    -1.559668116686e-02    -1.573435796445e-02    -2.339253625664e-03
        282.77499367      -4.61852778e-14    -1.177191949275e-02    -1.187583395064e-02    -1.765600291108e-03
        283.60182114      -4.44089210e-14    -7.785856157668e-03    -7.854584419093e-03    -1.167754279976e-03
        284.42864861       2.22044605e-14    -3.703316687641e-03    -3.736007130669e-03    -5.554383879058e-04
        285.25547607      -5.32907052e-15     4.098430227799e-04     4.134606896571e-04     6.147005144896e-05
        286.08230354       3.46389584e-14     4.487815194906e-03     4.527430360710e-03     6.731009173251e-04
        286.90913101       7.99360578e-15     8.465815355166e-03     8.540545538992e-03     1.269737573153e-03
        287.73595848       7.99360578e-15     1.228133513920e-02     1.238974608074e-02     1.842004759084e-03
        288.56278594       8.88178420e-16     1.587509313901e-02     1.601522728360e-02     2.381011209110e-03
        289.38961341      -2.66453526e-15     1.919144656097e-02     1.936085518074e-02     2.878411389418e-03
        290.21644088       2.30926389e-14     2.217910985674e-02     2.237489151229e-02     3.326513284065e-03
        291.04326834      -3.01980663e-14     2.479234317515e-02     2.501119266735e-02     3.718456646425e-03
        291.87009581      -4.44089210e-15     2.699166315700e-02     2.722992675437e-02     4.048319598809e-03
        292.69692328      -8.70414851e-14     2.874404352499e-02     2.899777596194e-02     4.311148729428e-03
        293.52375074      -1.59872116e-14     3.002358410316e-02     3.028861148562e-02     4.503059420017e-03
        294.35057821      -2.13162821e-14     3.081250133089e-02     3.108449277902e-02     4.621384422890e-03
        295.17740568       4.44089210e-15     3.110128629177e-02     3.137582698420e-02     4.664697549856e-03
        296.00423314       1.50990331e-14     3.088802838243e-02     3.116068663103e-02     4.632712242426e-03
        296.83106061       4.44089210e-14     3.017804842736e-02     3.044443951188e-02     4.526226538914e-03
        297.65788808       2.93098879e-14     2.898421851872e-02     2.924007134257e-02     4.347171049261e-03
        298.48471555       4.26325641e-14     2.732726077515e-02     2.756848715947e-02     4.098653761744e-03
        299.31154301       3.46389584e-14     2.523553078333e-02     2.545829285324e-02     3.784927563743e-03
        300.13837048      -1.03916875e-13     2.274444974163e-02     2.294522229819e-02     3.411305072973e-03
        300.96519795      -2.75335310e-14     1.989576773768e-02     2.007139412243e-02     2.984048131424e-03
        301.79202541       1.68753900e-14     1.673663487959e-02     1.688437464303e-02     2.510228508783e-03
        302.61885288      -4.79616347e-14     1.331859829718e-02     1.343616601446e-02     1.997577455555e-03
        303.44568035       5.32907052e-15     9.696746653056e-03     9.782343185790e-03     1.454357390486e-03
        304.27250781      -4.61852778e-14     5.928976761055e-03     5.981314043495e-03     8.892519171440e-04
        305.09933528      -8.88178420e-15     2.075249569927e-03     2.093568830517e-03     3.112542199091e-04
        305.92616275      -8.79296636e-14    -1.803118063265e-03    -1.819034332300e-03    -2.704391462913e-04
        306.75299021      -7.99360578e-15    -5.644214559418e-03    -5.694037352654e-03    -8.465424353119e-04
        307.57981768       3.55271368e-15    -9.386698736463e-03    -9.469557575500e-03    -1.407855443745e-03
        308.40664515       5.77315973e-14    -1.297123375195e-02    -1.308573437468e-02    -1.945478591921e-03
        309.23347261       6.30606678e-14    -1.634143452204e-02    -1.648568493945e-02    -2.450955014140e-03
        310.06030008      -6.66133815e-14    -1.944419696869e-02    -1.961583642858e-02    -2.916319944163e-03
        310.88712755       4.35207426e-14    -2.223027457426e-02    -2.242650761288e-02    -3.334187195307e-03
        311.71395502       7.54951657e-14    -2.465545838911e-02    -2.487309929779e-02    -3.697926124133e-03
        312.54078248       1.15463195e-14    -2.668156924592e-02    -2.691709529559e-02    -4.001810462285e-03
        313.36760995      -4.17443857e-14    -2.827680273004e-02    -2.852641044538e-02    -4.241070057049e-03
        314.19443742       7.10542736e-15    -2.941601825412e-02    -2.967568223524e-02    -4.411934223313e-03
        315.02126488      -2.75335310e-14    -3.008131286319e-02    -3.034684967255e-02    -4.511717799403e-03
        315.84809235       2.93098879e-14    -3.026240234883e-02    -3.052953776384e-02    -4.538878320290e-03
        316.67491982      -2.48689958e-14    -2.995663860118e-02    -3.022107502181e-02    -4.493018608159e-03
        317.50174728      -2.04281037e-14    -2.916906160834e-02    -2.942654592248e-02    -4.374894584970e-03
        318.32857475      -7.10542736e-15    -2.791244760628e-02    -2.815883947906e-02    -4.186422482022e-03
        319.15540222      -2.04281037e-14    -2.620697632191e-02    -2.643831354976e-02    -3.930628935549e-03
        319.98222968      -3.01980663e-14    -2.407973675550e-02    -2.429229625504e-02    -3.611576865239e-03
        320.80905715      -3.19744231e-14    -2.156445383827e-02    -2.175481022519e-02    -3.234324474192e-03
        321.63588462       7.99360578e-15    -1.870112154655e-02    -1.886620247433e-02    -2.804870222661e-03
        322.46271208      -2.75335310e-14    -1.553522638039e-02    -1.567236102696e-02    -2.330036359439e-03
        323.28953955      -3.01980663e-14    -1.211696815015e-02    -1.222392882515e-02    -1.817352058609e-03
        324.11636702       3.37507799e-14    -8.500723405241e-03    -8.575762416882e-03    -1.274972937679e-03
        324.94319449       3.01980663e-14    -4.744284049139e-03    -4.786163852970e-03    -7.115668605451e-04
        325.77002195      -2.22044605e-14    -9.076672226271e-04    -9.156800648498e-04    -1.361354427587e-04
        326.59684942      -1.86517468e-14     2.948048072042e-03     2.974070779800e-03     4.421604369895e-04
        327.42367689      -6.83897383e-14     6.761629704087e-03     6.821316036365e-03     1.014136936718e-03
        328.25050435       1.15463195e-14     1.047256509919e-02     1.056500897047e-02     1.570718130239e-03
        329.07733182      -1.31450406e-13     1.402193247623e-02     1.414570768176e-02     2.103066694247e-03
        329.90415929      -4.79616347e-14     1.735318406094e-02     1.750636523181e-02     2.602701356565e-03
        330.73098675       2.04281037e-14     2.041305427409e-02     2.059324585083e-02     3.061633133939e-03
        331.55781422      -8.88178420e-15     2.315274180131e-02     2.335711744328e-02     3.472542608336e-03
        332.38464169      -5.32907052e-15     2.552898994955e-02     2.575434147704e-02     3.828941962325e-03
        333.21146915       1.50990331e-14     2.750459704235e-02     2.774738788403e-02     4.125251537857e-03
        334.03829662       1.42108547e-14     2.904849255577e-02     2.930491187288e-02     4.356811253189e-03
        334.86512409       5.32907052e-15     3.013598579235e-02     3.040200479634e-02     4.519917896658e-03
        335.69195155      -1.68753900e-14     3.074941054484e-02     3.102084450089e-02     4.611921817954e-03
        336.51877902      -2.30926389e-14     3.087868365086e-02     3.115125881293e-02     4.631310702692e-03
        337.34560649      -1.77635684e-14     3.052138578576e-02     3.079080704997e-02     4.577721692044e-03
        338.17243396      -7.63833441e-14     2.968264358022e-02     2.994466109571e-02     4.451923699847e-03
        338.99926142      -1.68753900e-14     2.837510109966e-02     2.862557662660e-02     4.255813131834e-03
        339.82608889       8.61533067e-14     2.661875973158e-02     2.685373158556e-02     3.992389879912e-03
        340.65291636      -2.66453526e-14     2.444058022807e-02     2.465632471383e-02     3.665697631064e-03
        341.47974382       2.66453526e-14     2.187413629711e-02     2.206722608392e-02     3.280771900776e-03
        342.30657129      -3.81916720e-14     1.895933443438e-02     1.912669445711e-02     2.843598032598e-03
        343.13339876      -2.48689958e-14     1.574186288593e-02     1.588082138250e-02     2.361028532761e-03
        343.96022622       5.77315973e-14     1.227231586332e-02     1.238064768269e-02     1.840651727946e-03
        344.78705369      -1.68753900e-14     8.605211281456e-03     8.681172518223e-03     1.290644439706e-03
        345.61388116      -1.50990331e-14     4.798010757547e-03     4.840364736808e-03     7.196249928825e-04
        346.44070862      -8.52651283e-14     9.101887092910e-04     9.182237555763e-04     1.365136065061e-04
        347.26753609      -2.13162821e-14    -2.997666576334e-03    -3.024127307924e-03    -4.496024439362e-04
        348.09436356      -4.70734562e-14    -6.864839853918e-03    -6.925437254921e-03    -1.029616837002e-03
        348.92119102       3.10862447e-14    -1.063144321225e-02    -1.072528952625e-02    -1.594547342606e-03
        349.74801849      -4.44089210e-15    -1.423909351116e-02    -1.436478561739e-02    -2.135637415179e-03
        350.57484596      -2.22044605e-14    -1.763156694471e-02    -1.778720541944e-02    -2.644454381510e-03
        351.40167343       4.97379915e-14    -2.075581341347e-02    -2.093903054325e-02    -3.113041574238e-03
        352.22850089      -6.30606678e-14    -2.356303648833e-02    -2.377103381927e-02    -3.534080303098e-03
        353.05532836      -3.01980663e-14    -2.600944113404e-02    -2.623903362138e-02    -3.901002014544e-03
        353.88215583       1.95399252e-14    -2.805691823080e-02    -2.830458442972e-02    -4.208090944914e-03
        354.70898329      -2.75335310e-14    -2.967386479650e-02    -2.993580429187e-02    -4.450607149920e-03
        355.53581076       8.52651283e-14    -3.083572264992e-02    -3.110791824349e-02    -4.624867299256e-03
        356.36263823       3.99680289e-14    -3.152509338939e-02    -3.180337430257e-02    -4.728261904091e-03
        357.18946569      -1.15463195e-14    -3.173187395852e-02    -3.201198022914e-02    -4.759275668533e-03
        358.01629316       1.86517468e-14    -3.145349619800e-02    -3.173114519291e-02    -4.717523412680e-03
        358.84312063      -1.95399252e-14    -3.069485683107e-02    -3.096580914251e-02    -4.603739565681e-03
        359.66994809      -4.44089210e-14    -2.946794245989e-02    -2.972806448835e-02    -4.419721927817e-03
        360.49677556      -5.15143483e-14    -2.779164870521e-02    -2.803697364790e-02    -4.168304541423e-03
        361.32360303       3.37507799e-14    -2.569190559046e-02    -2.591869553684e-02    -3.853376498128e-03
        362.15043050       0.00000000e+00    -2.320158198785e-02    -2.340638916984e-02    -3.479867602479e-03
        362.97725796      -4.70734562e-14    -2.035977785141e-02    -2.053949964539e-02    -3.053642226106e-03
        363.80408543      -9.85878046e-14    -1.721081994297e-02    -1.736274501019e-02    -2.581348676884e-03
        364.63091290       7.54951657e-14    -1.380343353230e-02    -1.392528064743e-02    -2.070294973919e-03
        365.45774036      -3.01980663e-14    -1.018998537178e-02    -1.027993556485e-02    -1.528335289379e-03
        366.28456783      -2.66453526e-14    -6.425565675713e-03    -6.482286272274e-03    -9.637322854701e-04
        367.11139530      -7.10542736e-15    -2.567231868667e-03    -2.589893856850e-03    -3.850436650481e-04
        367.93822276      -4.61852778e-14     1.326402943540e-03     1.338111179095e-03     1.989395421589e-04
        368.76505023      -1.06581410e-14     5.195896003656e-03     5.241761362115e-03     7.793018673397e-04
        369.59187770      -3.55271368e-14     8.982453677923e-03     9.061744070607e-03     1.347225203048e-03
        370.41870516      -3.81916720e-14     1.262945135176e-02     1.274093484811e-02     1.894216756938e-03
        371.24553263      -1.35003120e-13     1.608322217687e-02     1.622519311444e-02     2.412227359812e-03
        372.07236010      -1.77635684e-15     1.929334820984e-02     1.946365587246e-02     2.893695118544e-03
        372.89918756      -3.46389584e-14     2.221303532109e-02     2.240911592570e-02     3.331601664414e-03
        373.72601503      -2.93098879e-14     2.479974119501e-02     2.501865542506e-02     3.719566324222e-03
        374.55284250      -1.42108547e-14     2.701596220604e-02     2.725443968706e-02     4.051964153334e-03
        375.37966997       4.79616347e-14     2.882995183150e-02     2.908444195154e-02     4.324033679040e-03
        376.20649743      -1.33226763e-14     3.021613487329e-02     3.048286126014e-02     4.531939032148e-03
        377.03332490       5.32907052e-15     3.115536339993e-02     3.143038065603e-02     4.672808324315e-03
        377.86015237      -4.61852778e-14     3.163528888708e-02     3.191454260948e-02     4.744789476575e-03
        378.68697983      -3.01980663e-14     3.165062583408e-02     3.193001496069e-02     4.747089745763e-03
        379.51380730       2.66453526e-14     3.120298671721e-02     3.147842441972e-02     4.679950977803e-03
        380.34063477      -3.90798505e-14     3.030057374644e-02     3.056804560003e-02     4.544603377056e-03
        381.16746223      -2.66453526e-14     2.895810327313e-02     2.921372475934e-02     4.343254159636e-03
        381.99428970       5.86197757e-14     2.719675703718e-02     2.743683061539e-02     4.079080250321e-03
        382.82111717      -8.52651283e-14     2.504386986605e-02     2.526493928947e-02     3.756181442682e-03
        383.64794463      -2.66453526e-14     2.253246384690e-02     2.273136436713e-02     3.379510517277e-03
        384.47477210      -1.59872116e-14     1.970069904171e-02     1.987460276172e-02     2.954790879798e-03
        385.30159957      -1.03028697e-13     1.659109019633e-02     1.673754451079e-02     2.488399066493e-03
        386.12842703      -3.46389584e-14     1.324962668221e-02     1.336658494709e-02     1.987232745819e-03
        386.95525450       5.15143483e-14     9.725190455995e-03     9.811037522823e-03     1.458623435326e-03
        387.78208197      -3.55271368e-15     6.069217753783e-03     6.122792514617e-03     9.102857549408e-04
        388.60890944      -6.21724894e-15     2.335052607457e-03     2.355664834866e-03     3.502204565393e-04
        389.43573690      -5.32907052e-15    -1.423205032019e-03    -1.435768011760e-03    -2.134583286733e-04
        390.26256437       3.46389584e-14    -5.151818070374e-03    -5.197294577712e-03    -7.726908930863e-04
        391.08939184      -4.35207426e-14    -8.798006772935e-03    -8.875669227621e-03    -1.319561114428e-03
        391.91621930       3.64153152e-14    -1.231030841778e-02    -1.241897496774e-02    -1.846350409167e-03
        392.74304677      -3.01980663e-14    -1.563923782533e-02    -1.577728980124e-02    -2.345636785080e-03
        393.56987424       3.64153152e-14    -1.873815184135e-02    -1.890355884076e-02    -2.810424516269e-03
        394.39670170       3.01980663e-14    -2.156391494546e-02    -2.175426579525e-02    -3.234243957692e-03
        395.22352917      -4.52970994e-14    -2.407746688370e-02    -2.429000561467e-02    -3.611236694141e-03
        396.05035664      -3.73034936e-14    -2.624454711357e-02    -2.647621532533e-02    -3.936264191893e-03
        396.87718410      -4.17443857e-14    -2.803627152852e-02    -2.828375584697e-02    -4.204994292735e-03
        397.70401157       3.99680289e-14    -2.942923925153e-02    -2.968901973257e-02    -4.413917239447e-03
        398.53083904       1.33226763e-14    -3.040554048248e-02    -3.067393908731e-02    -4.560346844812e-03
        399.35766650      -5.95079541e-14    -3.095303647054e-02    -3.122626800550e-02    -4.642462491631e-03
        400.18449397      -7.99360578e-15    -3.106559062659e-02    -3.133981572485e-02    -4.659343793151e-03
        401.01132144       1.68753900e-14    -3.074298316741e-02    -3.101436051890e-02    -4.610957783456e-03
        401.83814891       7.10542736e-15    -2.999084135248e-02    -3.025557932280e-02    -4.498148460726e-03
        402.66497637      -2.84217094e-14    -2.882073899362e-02    -2.907514811410e-02    -4.322651712471e-03
        403.49180384       4.88498131e-14    -2.725009834682e-02    -2.749064294132e-02    -4.087080603796e-03
        404.31863131       3.64153152e-14    -2.530178978854e-02    -2.552513606678e-02    -3.794865324664e-03
        405.14545877      -7.99360578e-15    -2.300376351400e-02    -2.320682441402e-02    -3.450197960134e-03
        405.97228624       8.88178420e-15    -2.038880631445e-02    -2.056878419579e-02    -3.057996008593e-03
        406.79911371      -1.59872116e-14    -1.749419954295e-02    -1.764862586226e-02    -2.623851079179e-03
        407.62594117      -2.57571742e-14    -1.436117128077e-02    -1.448794143133e-02    -2.153946729251e-03
        408.45276864      -3.55271368e-14    -1.103418891557e-02    -1.113159081791e-02    -1.654952356361e-03
        409.27959611      -2.66453526e-15    -7.560210142678e-03    -7.626946224946e-03    -1.133910866841e-03
        410.10642357      -1.50990331e-14    -3.988022701250e-03    -4.023226052340e-03    -5.981396428751e-04
        410.93325104       1.77635684e-15    -3.675251885795e-04    -3.707693673789e-04    -5.512268181462e-05
        411.76007851       0.00000000e+00     3.251289329341e-03     3.279989464431e-03     4.876418526578e-04
        412.58690598       5.50670620e-14     6.819301295678e-03     6.879497298911e-03     1.022786810424e-03
        413.41373344       3.46389584e-14     1.028859632685e-02     1.037941680114e-02     1.543125798548e-03
        414.24056091      -8.88178420e-15     1.361238933304e-02     1.373254989664e-02     2.041641797319e-03
        415.06738838      -3.01980663e-14     1.674533149808e-02     1.689314746424e-02     2.511533206118e-03
        415.89421584      -6.57252031e-14     1.964441446818e-02     1.981782150690e-02     2.946349460657e-03
        416.72104331       1.77635684e-14     2.227004782803e-02     2.246663213170e-02     3.340152626166e-03
        417.54787078       6.48370246e-14     2.458688442573e-02     2.480392016413e-02     3.687641194801e-03
        418.37469824      -1.86517468e-14     2.656416712436e-02     2.679865696251e-02     3.984202086059e-03
        419.20152571      -5.15143483e-14     2.817570932993e-02     2.842442477359e-02     4.225907726806e-03
        420.02835318       4.35207426e-14     2.939998522854e-02     2.965950776354e-02     4.409529585416e-03
        420.85518064       1.42108547e-14     3.022056080571e-02     3.048732684331e-02     4.532602825648e-03
        421.68200811      -1.33226763e-14     3.062655765757e-02     3.089690757862e-02     4.593495859581e-03
        422.50883558      -3.01980663e-14     3.061286673083e-02     3.088309581487e-02     4.591442410145e-03
        423.33566304       2.84217094e-14     3.018011388442e-02     3.044652293252e-02     4.526536345168e-03
        424.16249051      -3.01980663e-14     2.933445371792e-02     2.959339785910e-02     4.399700760786e-03
        424.98931798      -3.10862447e-14     2.808743819228e-02     2.833537453103e-02     4.212668265396e-03
        425.81614545      -2.57571742e-14     2.645619207350e-02     2.668972888284e-02     3.968007302504e-03
        426.64297291       2.22044605e-14     2.446353594449e-02     2.467948294391e-02     3.669140595363e-03
        427.46980038      -5.86197757e-14     2.213751378969e-02     2.233292825522e-02     3.320274298162e-03
        428.29662785      -5.24025268e-14     1.951051341944e-02     1.968273852903e-02     2.926266064293e-03
        429.12345531      -1.77635684e-15     1.661857278347e-02     1.676526983636e-02     2.492521014219e-03
        429.95028278       3.99680289e-14     1.350105892515e-02     1.362023672785e-02     2.024943578789e-03
        430.77711025      -3.81916720e-14     1.020055755644e-02     1.029060083449e-02     1.529920937458e-03
        431.60393771       1.06581410e-14     6.762635385257e-03     6.822331095066e-03     1.014287365777e-03
        432.43076518      -1.77635684e-15     3.235049648794e-03     3.263606310796e-03     4.852056917173e-04
        433.25759265       6.03961325e-14    -3.334499576297e-04    -3.363934976051e-04    -5.001240876368e-05
        434.08442011      -6.75015599e-14    -3.893991332703e-03    -3.928364821903e-03    -5.840368958161e-04
        434.91124758      -3.01980663e-14    -7.397958556389e-03    -7.463262597554e-03    -1.109576162264e-03
        435.73807505      -8.88178420e-15    -1.079743572018e-02    -1.089274795372e-02    -1.619443581660e-03
        436.56490251      -8.88178420e-15    -1.404587007779e-02    -1.416985721320e-02    -2.106656982690e-03
        437.39172998       2.66453526e-14    -1.709869448198e-02    -1.724962982276e-02    -2.564532005039e-03
        438.21855745       3.28626015e-14    -1.991398298581e-02    -2.008976974325e-02    -2.986780423697e-03
        439.04538492      -7.90478794e-14    -2.245318126135e-02    -2.265138231722e-02    -3.367619702800e-03
        439.87221238      -1.68753900e-14    -2.468159359638e-02    -2.489946556153e-02    -3.701846041707e-03
        440.69903985      -8.08242362e-14    -2.656867442371e-02    -2.680320427058e-02    -3.984878087181e-03
        441.52586732      -5.59552404e-14    -2.808853641393e-02    -2.833648259521e-02    -4.212833156913e-03
        442.35269478       2.66453526e-14    -2.922058034098e-02    -2.947851946929e-02    -4.382621693253e-03
        443.17952225      -5.24025268e-14    -2.994983930985e-02    -3.021421587603e-02    -4.491998896668e-03
        444.00634972      -2.93098879e-14    -3.026705246437e-02    -3.053422920617e-02    -4.539575791227e-03
        444.83317718      -1.02140518e-13    -3.016866233216e-02    -3.043497057968e-02    -4.524818811333e-03
        445.66000465       4.44089210e-14    -2.965674843416e-02    -2.991853787229e-02    -4.448039856541e-03
        446.48683212      -6.48370246e-14    -2.873896617067e-02    -2.899265406002e-02    -4.310387106003e-03
        447.31365958       8.88178420e-15    -2.742857587970e-02    -2.767069653375e-02    -4.113849408597e-03
        448.14048705       2.04281037e-14    -2.574443791375e-02    -2.597169213541e-02    -3.861255515261e-03
        448.96731452       1.33226763e-14    -2.371083596507e-02    -2.392013892063e-02    -3.556247592911e-03
        449.79414198      -1.07469589e-13    -2.135706876221e-02    -2.154559424837e-02    -3.203219980676e-03
        450.62096945      -2.13162821e-14    -1.871677660643e-02    -1.888199537767e-02    -2.807218194789e-03
        451.44779692       3.55271368e-15    -1.582724106931e-02    -1.596695298250e-02    -2.373833875026e-03
        452.27462439       6.21724894e-15    -1.272899875093e-02    -1.284136149646e-02    -1.909146865671e-03
        453.10145185       8.08242362e-14    -9.465591109397e-03    -9.549146730819e-03    -1.419687692206e-03
        453.92827932       6.39488462e-14    -6.083035005474e-03    -6.136731751837e-03    -9.123581477724e-04
        454.75510679       0.00000000e+00    -2.629091592709e-03    -2.652299317134e-03    -3.943216470930e-04
        455.58193425      -2.39808173e-14     8.474560742684e-04     8.549368983495e-04     1.271051270209e-04
        456.40876172      -1.50990331e-14     4.297678337835e-03     4.335615324038e-03     6.445835065563e-04
        457.23558919      -6.75015599e-14     7.673496275501e-03     7.741232634046e-03     1.150902421031e-03
        458.06241665      -4.88498131e-14     1.092835386365e-02     1.102482184245e-02     1.639079205887e-03
        458.88924412       4.88498131e-14     1.401749467012e-02     1.414123144392e-02     2.102401109141e-03
        459.71607159       5.68434189e-14     1.689830620630e-02     1.704747279943e-02     2.534476941108e-03
        460.54289905       3.55271368e-15     1.953099873437e-02     1.970340493514e-02     2.929338873500e-03
        461.36972652      -2.93098879e-14     2.187949056908e-02     2.207262766073e-02     3.281575226310e-03
        462.19655399       5.41788836e-14     2.391227554533e-02     2.412335669524e-02     3.586460573899e-03
        463.02338145       5.50670620e-14     2.560301381479e-02     2.582901967850e-02     3.840044362931e-03
        463.85020892      -1.59872116e-14     2.693068325728e-02     2.716840891809e-02     4.039173611076e-03
        464.67703639       7.10542736e-15     2.787945137074e-02     2.812555215050e-02     4.181473693308e-03
        465.50386386      -6.21724894e-15     2.843857950856e-02     2.868961593110e-02     4.265333985444e-03
        466.33069132       5.06261699e-14     2.860254736022e-02     2.885503121476e-02     4.289926526354e-03
        467.15751879       5.24025268e-14     2.837140437527e-02     2.862184788266e-02     4.255258734204e-03
        467.98434626      -3.55271368e-14     2.775108284499e-02     2.799605059114e-02     4.162220361323e-03
        468.81117372      -4.70734562e-14     2.675326857843e-02     2.698942830344e-02     4.012564091028e-03
        469.63800119       6.21724894e-15     2.539483147422e-02     2.561899983380e-02     3.808820138516e-03
        470.46482866      -2.75335310e-14     2.369729222350e-02     2.390647584284e-02     3.554216267645e-03
        471.29165612       3.99680289e-14     2.168660142478e-02     2.187803600671e-02     3.252644652875e-03
        472.11848359      -3.01980663e-14     1.939302747542e-02     1.956421591581e-02     2.908645076133e-03
        472.94531106      -5.41788836e-14     1.685090018878e-02     1.699964842736e-02     2.527366458366e-03
        473.77213852      -1.77635684e-15     1.409814123996e-02     1.422258996351e-02     2.114496447618e-03
        474.59896599      -3.19744231e-14     1.117559065916e-02     1.127424106693e-02     1.676160401232e-03
        475.42579346       1.59872116e-14     8.126252197791e-03     8.197985101987e-03     1.218808192775e-03
        476.25262093       4.52970994e-14     4.994628944061e-03     5.038718002481e-03     7.491145770331e-04
        477.07944839      -7.01660952e-14     1.826050448813e-03     1.842169454179e-03     2.738782693257e-04
