# DipoleMomentWriter[version=1](center=False, density='comp')
#            time            norm                    dmx                    dmy                    dmz
# Start; Time = 0.00000000
          0.00000000      -1.88293825e-13    -1.955413608812e-10    -4.183675628155e-11     3.149125404889e-11
          0.82682747      -9.20152843e-13    -9.448666653498e-04    -7.208750473637e-04    -5.270900103369e-04
          1.65365493      -3.73034936e-13    -3.341059261857e-03    -2.549022653852e-03    -1.863796662974e-03
          2.48048240       2.94875235e-13    -6.342455075696e-03    -4.838903105338e-03    -3.538113562740e-03
          3.30730987      -1.81188398e-13    -9.404567297111e-03    -7.175106424711e-03    -5.246300846238e-03
          4.13413733       4.76063633e-13    -1.233032121843e-02    -9.407276756519e-03    -6.878421205215e-03
          4.96096480       4.40536496e-13    -1.498754371278e-02    -1.143457411092e-02    -8.360742346326e-03
          5.78779227      -6.99884595e-13    -1.729166166092e-02    -1.319247440745e-02    -9.646085486452e-03
          6.61461974       5.57776048e-13    -1.923581264759e-02    -1.467574206993e-02    -1.073062251351e-02
          7.44144720      -6.99884595e-13    -2.078958094864e-02    -1.586117172519e-02    -1.159738604395e-02
          8.26827467      -5.32907052e-14    -2.188052178792e-02    -1.669349251108e-02    -1.220596312942e-02
          9.09510214       2.13162821e-13    -2.245379705505e-02    -1.713086629934e-02    -1.252576249567e-02
          9.92192960      -1.98951966e-13    -2.245975805761e-02    -1.713541418133e-02    -1.252908781566e-02
         10.74875707      -5.79092330e-13    -2.184221840025e-02    -1.666426940028e-02    -1.218459574409e-02
         11.57558454      -1.81188398e-13    -2.058005302149e-02    -1.570131483390e-02    -1.148050175016e-02
         12.40241200      -9.94759830e-14    -1.868081132102e-02    -1.425231022154e-02    -1.042101722953e-02
         13.22923947      -1.42108547e-13    -1.612142487477e-02    -1.229965576442e-02    -8.993273566944e-03
         14.05606694       4.61852778e-13    -1.282552669591e-02    -9.785088158196e-03    -7.154669737474e-03
         14.88289440       1.59872116e-13    -8.694052034116e-03    -6.633027071871e-03    -4.849942819305e-03
         15.70972187      -4.97379915e-14    -3.650574545873e-03    -2.785163915405e-03    -2.036458709199e-03
         16.53654934       1.98951966e-13     2.332957896442e-03     1.779903352372e-03     1.301431346519e-03
         17.36337680      -1.81188398e-13     9.231970524297e-03     7.043425716802e-03     5.150018438599e-03
         18.19020427      -3.48165941e-13     1.695843243579e-02     1.293824100173e-02     9.460194869121e-03
         19.01703174       2.91322522e-13     2.536356606447e-02     1.935084105025e-02     1.414896563335e-02
         19.84385921       3.90798505e-13     3.429173492964e-02     2.616248482354e-02     1.912950955921e-02
         20.67068667       5.96855898e-13     4.362711748172e-02     3.328480760251e-02     2.433721604223e-02
         21.49751414       4.83169060e-13     5.327382854557e-02     4.064465488841e-02     2.971859591480e-02
         22.32434161       1.25410793e-12     6.312459815638e-02     4.816018628810e-02     3.521380902816e-02
         23.15116907       4.97379915e-13     7.305896454955e-02     5.573949689892e-02     4.075565630023e-02
         23.97799654       1.56319402e-13     8.293275148458e-02     6.327258910767e-02     4.626370956032e-02
         24.80482401       5.32907052e-13     9.255852658589e-02     7.061646353839e-02     5.163341038019e-02
         25.63165147      -5.82645043e-13     1.017079348045e-01     7.759689934971e-02     5.673737183031e-02
         26.45847894      -7.31859018e-13     1.101266847710e-01     8.401988783714e-02     6.143373842394e-02
         27.28530641      -3.01980663e-13     1.175589377599e-01     8.969023978727e-02     6.557979155411e-02
         28.11213387       0.00000000e+00     1.237789641330e-01     9.443573738929e-02     6.904960883469e-02
         28.93896134      -5.68434189e-13     1.285872465272e-01     9.810416116363e-02     7.173189029174e-02
         29.76578881       3.90798505e-13     1.317746546696e-01     1.005359575398e-01     7.350997337744e-02
         30.59261627      -4.76063633e-13     1.331206472333e-01     1.015628670914e-01     7.426083005760e-02
         31.41944374       4.90274488e-13     1.324209420713e-01     1.010290350827e-01     7.387050227783e-02
         32.24627121      -8.52651283e-14     1.294874377162e-01     9.879095168230e-02     7.223405841205e-02
         33.07309868      -3.48165941e-13     1.241372454132e-01     9.470908398555e-02     6.924947466018e-02
         33.89992614       1.45661261e-13     1.162110447810e-01     8.866188035245e-02     6.482787476557e-02
         34.72675361      -2.94875235e-13     1.055943745645e-01     8.056201391014e-02     5.890540700750e-02
         35.55358108       1.77635684e-13     9.221559577850e-02     7.035482845947e-02     5.144210781680e-02
         36.38040854      -4.08562073e-13     7.604192880592e-02     5.801531520501e-02     4.241969125098e-02
         37.20723601      -2.84217094e-13     5.708464631471e-02     4.355207451158e-02     3.184444569126e-02
         38.03406348       1.56319402e-13     3.540152509652e-02     2.700918651794e-02     1.974860170071e-02
         38.86089094      -1.03739239e-12     1.109726763207e-02     8.466532762213e-03     6.190567184831e-03
         39.68771841      -7.21200877e-13    -1.567197685324e-02    -1.195675452880e-02    -8.742550686293e-03
         40.51454588      -2.13162821e-14    -4.469320801900e-02    -3.409816914916e-02    -2.493193049600e-02
         41.34137334       8.63309424e-13    -7.569282862664e-02    -5.774897324102e-02    -4.222494708074e-02
         42.16820081      -6.39488462e-14    -1.083355127638e-01    -8.265333375482e-02    -6.043454015980e-02
         42.99502828       6.14619466e-13    -1.422285718543e-01    -1.085116534755e-01    -7.934165002928e-02
         43.82185574      -2.45137244e-13    -1.769294805105e-01    -1.349863127116e-01    -9.869941557929e-02
         44.64868321       7.99360578e-13    -2.119503163186e-01    -1.617050567006e-01    -1.182356512614e-01
         45.47551068      -8.70414851e-13    -2.467590909202e-01    -1.882620110106e-01    -1.376535893834e-01
         46.30233815       3.65929509e-13    -2.807831327018e-01    -2.142202624760e-01    -1.566337674440e-01
         47.12916561      -7.81597009e-13    -3.134156991611e-01    -2.391169038209e-01    -1.748377164192e-01
         47.95599308       9.76996262e-13    -3.440234616348e-01    -2.624687442674e-01    -1.919121364982e-01
         48.78282055       3.23296945e-13    -3.719565494532e-01    -2.837799724180e-01    -2.074944997838e-01
         49.60964801       4.19220214e-13    -3.965633494832e-01    -3.025534475687e-01    -2.212213065164e-01
         50.43647548      -7.35411732e-13    -4.172047588296e-01    -3.183015734714e-01    -2.327360356037e-01
         51.26330295      -6.18172180e-13    -4.332633503724e-01    -3.305532912264e-01    -2.416942577963e-01
         52.09013041       4.40536496e-13    -4.441513060257e-01    -3.388601318030e-01    -2.477680610998e-01
         52.91695788       3.65929509e-13    -4.493191313843e-01    -3.428028647395e-01    -2.506509121731e-01
         53.74378535       2.20268248e-13    -4.482642071180e-01    -3.419980223928e-01    -2.500624268040e-01
         54.57061281      -5.89750471e-13    -4.405448550017e-01    -3.361086314461e-01    -2.457562165332e-01
         55.39744028       9.55679980e-13    -4.258009382444e-01    -3.248599297063e-01    -2.375313805277e-01
         56.22426775       4.68958206e-13    -4.037686007338e-01    -3.080506111265e-01    -2.252407275943e-01
         57.05109521      -8.17124146e-14    -3.742852232696e-01    -2.855566072817e-01    -2.087935412767e-01
         57.87792268      -1.13686838e-13    -3.372961421786e-01    -2.573362131768e-01    -1.881593276911e-01
         58.70475015       9.94759830e-14    -2.928655589277e-01    -2.234384105692e-01    -1.633739013754e-01
         59.53157762       6.75015599e-14    -2.411827385879e-01    -1.840075970521e-01    -1.345428430893e-01
         60.35840508      -1.84741111e-13    -1.825638994229e-01    -1.392850277232e-01    -1.018425539401e-01
         61.18523255      -2.84217094e-14    -1.174558259232e-01    -8.961157169358e-02    -6.552227091197e-02
         62.01206002      -4.26325641e-14    -4.643869051472e-02    -3.542986482034e-02    -2.590564091793e-02
         62.83888748      -4.12114787e-13     2.977650140372e-02     2.271763949011e-02     1.661070447187e-02
         63.66571495      -7.03437308e-13     1.103545671441e-01     8.419374821017e-02     6.156086188298e-02
         64.49254242      -3.19744231e-14     1.943443048938e-01     1.482727528560e-01     1.084142071187e-01
         65.31936988      -4.76063633e-13     2.806873954222e-01     2.141472209674e-01     1.565803609702e-01
         66.14619735      -3.37507799e-13     3.682294475310e-01     2.809364230067e-01     2.054153508028e-01
         66.97302482       1.02318154e-12     4.557356211000e-01     3.476982519016e-01     2.542303259069e-01
         67.79985228       3.55271368e-14     5.419083709324e-01     4.134427605209e-01     3.023014558728e-01
         68.62667975      -2.77111667e-13     6.254021153464e-01     4.771433527565e-01     3.488781131721e-01
         69.45350722      -2.73558953e-13     7.048381274432e-01     5.377481447679e-01     3.931911804183e-01
         70.28033469      -7.46069873e-14     7.788269071909e-01     5.941970334959e-01     4.344655305075e-01
         71.10716215      -3.55271368e-14     8.459947238375e-01     6.454419468541e-01     4.719348331294e-01
         71.93398962      -7.03437308e-13     9.050074290161e-01     6.904650116812e-01     5.048548388573e-01
         72.76081709      -9.27258270e-13     9.545944570766e-01     7.282968645333e-01     5.325167676274e-01
         73.58764455       2.06057393e-13     9.935748662120e-01     7.580365194455e-01     5.542618356758e-01
         74.41447202      -1.32516220e-12     1.020878409414e+00     7.788674437595e-01     5.694930099625e-01
         75.24129949       5.29354338e-13     1.035562991290e+00     7.900708765604e-01     5.776847461711e-01
         76.06812695      -2.06057393e-13     1.036838257914e+00     7.910438264873e-01     5.783961485848e-01
         76.89495442      -9.23705556e-14     1.024089876128e+00     7.813175951064e-01     5.712845138009e-01
         77.72178189       6.28830321e-13     9.968925677731e-01     7.605677213256e-01     5.561126020549e-01
         78.54860935       6.89226454e-13     9.550198014758e-01     7.286213756259e-01     5.327540437298e-01
         79.37543682      -4.65405492e-13     8.984598968538e-01     6.854696466105e-01     5.012023230109e-01
         80.20226429       4.61852778e-14     8.274265825775e-01     6.312755960998e-01     4.615766675392e-01
         81.02909175      -1.77635684e-13     7.423572731616e-01     5.663729444958e-01     4.141210873042e-01
         81.85591922      -3.12638804e-13     6.439134527216e-01     4.912663634756e-01     3.592045886018e-01
         82.68274669      -8.38440428e-13     5.329855394874e-01     4.066351874062e-01     2.973238878044e-01
         83.50957416      -6.67910172e-13     4.106867435531e-01     3.133287271430e-01     2.290999847673e-01
         84.33640162      -4.51194637e-13     2.783366481378e-01     2.123537435457e-01     1.552690038021e-01
         85.16322909       3.19744231e-13     1.374477883011e-01     1.048642078429e-01     7.667470664637e-02
         85.99005656       3.19744231e-14    -1.028795355910e-02    -7.849077711626e-03    -5.739096689581e-03
         86.81688402      -3.23296945e-13    -1.630224930287e-01    -1.243761383733e-01    -9.094145959068e-02
         87.64371149      -5.22248911e-13    -3.187796387198e-01    -2.432092616602e-01    -1.778299714667e-01
         88.47053896      -7.63833441e-13    -4.754817563196e-01    -3.627633403536e-01    -2.652456321679e-01
         89.29736642      -5.61328761e-13    -6.309775380137e-01    -4.813970588967e-01    -3.519883430802e-01
         90.12419389       7.81597009e-14    -7.830731454485e-01    -5.974366535578e-01    -4.368342801154e-01
         90.95102136      -2.13162821e-13    -9.295655266255e-01    -7.092013311375e-01    -5.185544793378e-01
         91.77784882       1.42108547e-13    -1.068277147501e+00    -8.150297670874e-01    -5.959342119633e-01
         92.60467629       1.23634436e-12    -1.197091042502e+00    -9.133068468960e-01    -6.677925370715e-01
         93.43150376      -1.77635684e-13    -1.313985025405e+00    -1.002489766806e+00    -7.330013859739e-01
         94.25833122       1.88293825e-13    -1.417064473807e+00    -1.081133046466e+00    -7.905038510908e-01
         95.08515869      -8.31335001e-13    -1.504592237175e+00    -1.147911346814e+00    -8.393308697413e-01
         95.91198616       1.63424829e-13    -1.575016283826e+00    -1.201640563194e+00    -8.786166472197e-01
         96.73881363       4.58300065e-13    -1.626998297038e+00    -1.241299642219e+00    -9.076146087534e-01
         97.56564109      -1.04805054e-12    -1.659441724241e+00    -1.266051981631e+00    -9.257130467590e-01
         98.39246856       1.38555833e-13    -1.671513416198e+00    -1.275261939825e+00    -9.324471922660e-01
         99.21929603       3.90798505e-14    -1.662658113631e+00    -1.268505888114e+00    -9.275072959915e-01
        100.04612349      -6.03961325e-14    -1.632609801908e+00    -1.245580873703e+00    -9.107449627294e-01
        100.87295096      -3.55271368e-13    -1.581400269751e+00    -1.206511149387e+00    -8.821779256949e-01
        101.69977843       2.77111667e-13    -1.509361899217e+00    -1.151550302245e+00    -8.419916029252e-01
        102.52660589       1.45661261e-13    -1.417125001161e+00    -1.081179220723e+00    -7.905376108263e-01
        103.35343336      -4.44089210e-13    -1.305612729169e+00    -9.961022142498e-01    -7.283309270276e-01
        104.18026083      -7.95807864e-13    -1.176032860193e+00    -8.972407423729e-01    -6.560453051899e-01
        105.00708829       0.00000000e+00    -1.029862648492e+00    -7.857218593124e-01    -5.745048258406e-01
